CH4;https://cleanet.org/clean/community/activities/c4.html
Wavelength microns;
0.100000000000000000000000000000;0.000000000000000000000000000000
0.769230769230254000000000000000;0.000000000000000000000000000000
0.769257068617215000000000000000;0.000000000000000000000000000000
0.769283369802548000000000000000;0.000000000000000000000000000000
0.769309672786437000000000000000;0.000000000000000000000000000000
0.769335977569067000000000000000;0.000000000000000000000000000000
0.769362284150621000000000000000;0.000000000000000000000000000000
0.769388592531286000000000000000;0.000000000000000000000000000000
0.769414902711245000000000000000;0.000000000000000000000000000000
0.769441214690682000000000000000;0.000000000000000000000000000000
0.769467528469783000000000000000;0.000000000000000000000000000000
0.769493844048732000000000000000;0.000000000000000000000000000000
0.769520161427714000000000000000;0.000000000000000000000000000000
0.769546480606913000000000000000;0.000000000000000000000000000000
0.769572801586515000000000000000;0.000000000000000000000000000000
0.769599124366703000000000000000;0.000000000000000000000000000000
0.769625448947664000000000000000;0.000000000000000000000000000000
0.769651775329580000000000000000;0.000000000000000000000000000000
0.769678103512638000000000000000;0.000000000000000000000000000000
0.769704433497022000000000000000;0.000000000000000000000000000000
0.769730765282917000000000000000;0.000000000000000000000000000000
0.769757098870508000000000000000;0.000000000000000000000000000000
0.769783434259980000000000000000;0.000000000000000000000000000000
0.769809771451517000000000000000;0.000000000000000000000000000000
0.769836110445306000000000000000;0.000000000000000000000000000000
0.769862451241530000000000000000;0.000000000000000000000000000000
0.769888793840375000000000000000;0.000000000000000000000000000000
0.769915138242025000000000000000;0.000000000000000000000000000000
0.769941484446667000000000000000;0.000000000000000000000000000000
0.769967832454485000000000000000;0.000000000000000000000000000000
0.769994182265663000000000000000;0.000000000000000000000000000000
0.770020533880389000000000000000;0.000000000000000000000000000000
0.770046887298845000000000000000;0.000000000000000000000000000000
0.770073242521218000000000000000;0.000000000000000000000000000000
0.770099599547693000000000000000;0.000000000000000000000000000000
0.770125958378456000000000000000;0.000000000000000000000000000000
0.770152319013690000000000000000;0.000000000000000000000000000000
0.770178681453583000000000000000;0.000000000000000000000000000000
0.770205045698318000000000000000;0.000000000000000000000000000000
0.770231411748082000000000000000;0.000000000000000000000000000000
0.770257779603059000000000000000;0.000000000000000000000000000000
0.770284149263436000000000000000;0.000000000000000000000000000000
0.770310520729397000000000000000;0.000000000000000000000000000000
0.770336894001129000000000000000;0.000000000000000000000000000000
0.770363269078815000000000000000;0.000000000000000000000000000000
0.770389645962643000000000000000;0.000000000000000000000000000000
0.770416024652798000000000000000;0.000000000000000000000000000000
0.770442405149465000000000000000;0.000000000000000000000000000000
0.770468787452829000000000000000;0.000000000000000000000000000000
0.770495171563077000000000000000;0.000000000000000000000000000000
0.770521557480394000000000000000;0.000000000000000000000000000000
0.770547945204965000000000000000;0.000000000000000000000000000000
0.770574334736977000000000000000;0.000000000000000000000000000000
0.770600726076614000000000000000;0.000000000000000000000000000000
0.770627119224063000000000000000;0.000000000000000000000000000000
0.770653514179510000000000000000;0.000000000000000000000000000000
0.770679910943140000000000000000;0.000000000000000000000000000000
0.770706309515139000000000000000;0.000000000000000000000000000000
0.770732709895694000000000000000;0.000000000000000000000000000000
0.770759112084988000000000000000;0.000000000000000000000000000000
0.770785516083210000000000000000;0.000000000000000000000000000000
0.770811921890544000000000000000;0.000000000000000000000000000000
0.770838329507177000000000000000;0.000000000000000000000000000000
0.770864738933294000000000000000;0.000000000000000000000000000000
0.770891150169081000000000000000;0.000000000000000000000000000000
0.770917563214725000000000000000;0.000000000000000000000000000000
0.770943978070412000000000000000;0.000000000000000000000000000000
0.770970394736327000000000000000;0.000000000000000000000000000000
0.770996813212658000000000000000;0.000000000000000000000000000000
0.771023233499589000000000000000;0.000000000000000000000000000000
0.771049655597306000000000000000;0.000000000000000000000000000000
0.771076079505997000000000000000;0.000000000000000000000000000000
0.771102505225847000000000000000;0.000000000000000000000000000000
0.771128932757043000000000000000;0.000000000000000000000000000000
0.771155362099770000000000000000;0.000000000000000000000000000000
0.771181793254216000000000000000;0.000000000000000000000000000000
0.771208226220565000000000000000;0.000000000000000000000000000000
0.771234660999006000000000000000;0.000000000000000000000000000000
0.771261097589723000000000000000;0.000000000000000000000000000000
0.771287535992904000000000000000;0.000000000000000000000000000000
0.771313976208734000000000000000;0.000000000000000000000000000000
0.771340418237401000000000000000;0.000000000000000000000000000000
0.771366862079091000000000000000;0.000000000000000000000000000000
0.771393307733989000000000000000;0.000000000000000000000000000000
0.771419755202283000000000000000;0.000000000000000000000000000000
0.771446204484160000000000000000;0.000000000000000000000000000000
0.771472655579804000000000000000;0.000000000000000000000000000000
0.771499108489405000000000000000;0.000000000000000000000000000000
0.771525563213147000000000000000;0.000000000000000000000000000000
0.771552019751217000000000000000;0.000000000000000000000000000000
0.771578478103803000000000000000;0.000000000000000000000000000000
0.771604938271091000000000000000;0.000000000000000000000000000000
0.771631400253267000000000000000;0.000000000000000000000000000000
0.771657864050518000000000000000;0.000000000000000000000000000000
0.771684329663032000000000000000;0.000000000000000000000000000000
0.771710797090993000000000000000;0.000000000000000000000000000000
0.771737266334591000000000000000;0.000000000000000000000000000000
0.771763737394011000000000000000;0.000000000000000000000000000000
0.771790210269441000000000000000;0.000000000000000000000000000000
0.771816684961066000000000000000;0.000000000000000000000000000000
0.771843161469075000000000000000;0.000000000000000000000000000000
0.771869639793654000000000000000;0.000000000000000000000000000000
0.771896119934990000000000000000;0.000000000000000000000000000000
0.771922601893269000000000000000;0.000000000000000000000000000000
0.771949085668680000000000000000;0.000000000000000000000000000000
0.771975571261408000000000000000;0.000000000000000000000000000000
0.772002058671642000000000000000;0.000000000000000000000000000000
0.772028547899568000000000000000;0.000000000000000000000000000000
0.772055038945374000000000000000;0.000000000000000000000000000000
0.772081531809245000000000000000;0.000000000000000000000000000000
0.772108026491370000000000000000;0.000000000000000000000000000000
0.772134522991937000000000000000;0.000000000000000000000000000000
0.772161021311130000000000000000;0.000000000000000000000000000000
0.772187521449140000000000000000;0.000000000000000000000000000000
0.772214023406151000000000000000;0.000000000000000000000000000000
0.772240527182353000000000000000;0.000000000000000000000000000000
0.772267032777931000000000000000;0.000000000000000000000000000000
0.772293540193075000000000000000;0.000000000000000000000000000000
0.772320049427969000000000000000;0.000000000000000000000000000000
0.772346560482804000000000000000;0.000000000000000000000000000000
0.772373073357764000000000000000;0.000000000000000000000000000000
0.772399588053039000000000000000;0.000000000000000000000000000000
0.772426104568816000000000000000;0.000000000000000000000000000000
0.772452622905281000000000000000;0.000000000000000000000000000000
0.772479143062623000000000000000;0.000000000000000000000000000000
0.772505665041030000000000000000;0.000000000000000000000000000000
0.772532188840688000000000000000;0.000000000000000000000000000000
0.772558714461785000000000000000;0.000000000000000000000000000000
0.772585241904510000000000000000;0.000000000000000000000000000000
0.772611771169049000000000000000;0.000000000000000000000000000000
0.772638302255590000000000000000;0.000000000000000000000000000000
0.772664835164321000000000000000;0.000000000000000000000000000000
0.772691369895431000000000000000;0.000000000000000000000000000000
0.772717906449105000000000000000;0.000000000000000000000000000000
0.772744444825533000000000000000;0.000000000000000000000000000000
0.772770985024902000000000000000;0.000000000000000000000000000000
0.772797527047400000000000000000;0.000000000000000000000000000000
0.772824070893214000000000000000;0.000000000000000000000000000000
0.772850616562534000000000000000;0.000000000000000000000000000000
0.772877164055546000000000000000;0.000000000000000000000000000000
0.772903713372438000000000000000;0.000000000000000000000000000000
0.772930264513399000000000000000;0.000000000000000000000000000000
0.772956817478617000000000000000;0.000000000000000000000000000000
0.772983372268278000000000000000;0.000000000000000000000000000000
0.773009928882573000000000000000;0.000000000000000000000000000000
0.773036487321688000000000000000;0.000000000000000000000000000000
0.773063047585812000000000000000;0.000000000000000000000000000000
0.773089609675132000000000000000;0.000000000000000000000000000000
0.773116173589838000000000000000;0.000000000000000000000000000000
0.773142739330117000000000000000;0.000000000000000000000000000000
0.773169306896157000000000000000;0.000000000000000000000000000000
0.773195876288147000000000000000;0.000000000000000000000000000000
0.773222447506274000000000000000;0.000000000000000000000000000000
0.773249020550727000000000000000;0.000000000000000000000000000000
0.773275595421695000000000000000;0.000000000000000000000000000000
0.773302172119366000000000000000;0.000000000000000000000000000000
0.773328750643927000000000000000;0.000000000000000000000000000000
0.773355330995569000000000000000;0.000000000000000000000000000000
0.773381913174477000000000000000;0.000000000000000000000000000000
0.773408497180842000000000000000;0.000000000000000000000000000000
0.773435083014852000000000000000;0.000000000000000000000000000000
0.773461670676695000000000000000;0.000000000000000000000000000000
0.773488260166560000000000000000;0.000000000000000000000000000000
0.773514851484635000000000000000;0.000000000000000000000000000000
0.773541444631109000000000000000;0.000000000000000000000000000000
0.773568039606170000000000000000;0.000000000000000000000000000000
0.773594636410007000000000000000;0.000000000000000000000000000000
0.773621235042810000000000000000;0.000000000000000000000000000000
0.773647835504765000000000000000;0.000000000000000000000000000000
0.773674437796062000000000000000;0.000000000000000000000000000000
0.773701041916890000000000000000;0.000000000000000000000000000000
0.773727647867437000000000000000;0.000000000000000000000000000000
0.773754255647893000000000000000;0.000000000000000000000000000000
0.773780865258445000000000000000;0.000000000000000000000000000000
0.773807476699284000000000000000;0.000000000000000000000000000000
0.773834089970597000000000000000;0.000000000000000000000000000000
0.773860705072574000000000000000;0.000000000000000000000000000000
0.773887322005403000000000000000;0.000000000000000000000000000000
0.773913940769273000000000000000;0.000000000000000000000000000000
0.773940561364374000000000000000;0.000000000000000000000000000000
0.773967183790894000000000000000;0.000000000000000000000000000000
0.773993808049022000000000000000;0.000000000000000000000000000000
0.774020434138948000000000000000;0.000000000000000000000000000000
0.774047062060860000000000000000;0.000000000000000000000000000000
0.774073691814948000000000000000;0.000000000000000000000000000000
0.774100323401400000000000000000;0.000000000000000000000000000000
0.774126956820406000000000000000;0.000000000000000000000000000000
0.774153592072154000000000000000;0.000000000000000000000000000000
0.774180229156835000000000000000;0.000000000000000000000000000000
0.774206868074637000000000000000;0.000000000000000000000000000000
0.774233508825749000000000000000;0.000000000000000000000000000000
0.774260151410361000000000000000;0.000000000000000000000000000000
0.774286795828662000000000000000;0.000000000000000000000000000000
0.774313442080842000000000000000;0.000000000000000000000000000000
0.774340090167089000000000000000;0.000000000000000000000000000000
0.774366740087593000000000000000;0.000000000000000000000000000000
0.774393391842543000000000000000;0.000000000000000000000000000000
0.774420045432130000000000000000;0.000000000000000000000000000000
0.774446700856541000000000000000;0.000000000000000000000000000000
0.774473358115968000000000000000;0.000000000000000000000000000000
0.774500017210598000000000000000;0.000000000000000000000000000000
0.774526678140623000000000000000;0.000000000000000000000000000000
0.774553340906231000000000000000;0.000000000000000000000000000000
0.774580005507612000000000000000;0.000000000000000000000000000000
0.774606671944955000000000000000;0.000000000000000000000000000000
0.774633340218450000000000000000;0.000000000000000000000000000000
0.774660010328287000000000000000;0.000000000000000000000000000000
0.774686682274656000000000000000;0.000000000000000000000000000000
0.774713356057746000000000000000;0.000000000000000000000000000000
0.774740031677746000000000000000;0.000000000000000000000000000000
0.774766709134848000000000000000;0.000000000000000000000000000000
0.774793388429239000000000000000;0.000000000000000000000000000000
0.774820069561112000000000000000;0.000000000000000000000000000000
