O2;https://cleanet.org/clean/community/activities/c4.html
Wavelength microns;
0.100000000000000000000000000000;0.000000000000000000000000000000
0.555555555555274000000000000000;0.000000000000000000000000000000
0.555569273315109000000000000000;0.000000000000000000000000000000
0.555582991752398000000000000000;0.000000000000000000000000000000
0.555596710867191000000000000000;0.000000000000000000000000000000
0.555610430659537000000000000000;0.000000000000000000000000000000
0.555624151129488000000000000000;0.000000000000000000000000000000
0.555637872277093000000000000000;0.000000000000000000000000000000
0.555651594102403000000000000000;0.000000000000000000000000000000
0.555665316605468000000000000000;0.000000000000000000000000000000
0.555679039786338000000000000000;0.000000000000000000000000000000
0.555692763645064000000000000000;0.000000000000000000000000000000
0.555706488181694000000000000000;0.000000000000000000000000000000
0.555720213396281000000000000000;0.000000000000000000000000000000
0.555733939288873000000000000000;0.000000000000000000000000000000
0.555747665859522000000000000000;0.000000000000000000000000000000
0.555761393108278000000000000000;0.000000000000000000000000000000
0.555775121035190000000000000000;0.000000000000000000000000000000
0.555788849640309000000000000000;0.000000000000000000000000000000
0.555802578923685000000000000000;0.000000000000000000000000000000
0.555816308885369000000000000000;0.000000000000000000000000000000
0.555830039525411000000000000000;0.000000000000000000000000000000
0.555843770843861000000000000000;0.000000000000000000000000000000
0.555857502840769000000000000000;0.000000000000000000000000000000
0.555871235516185000000000000000;0.000000000000000000000000000000
0.555884968870161000000000000000;0.000000000000000000000000000000
0.555898702902746000000000000000;0.000000000000000000000000000000
0.555912437613990000000000000000;0.000000000000000000000000000000
0.555926173003944000000000000000;0.000000000000000000000000000000
0.555939909072658000000000000000;0.000000000000000000000000000000
0.555953645820183000000000000000;0.000000000000000000000000000000
0.555967383246569000000000000000;0.000000000000000000000000000000
0.555981121351865000000000000000;0.000000000000000000000000000000
0.555994860136123000000000000000;0.000000000000000000000000000000
0.556008599599393000000000000000;0.000000000000000000000000000000
0.556022339741725000000000000000;0.000000000000000000000000000000
0.556036080563169000000000000000;0.000000000000000000000000000000
0.556049822063776000000000000000;0.000000000000000000000000000000
0.556063564243596000000000000000;0.000000000000000000000000000000
0.556077307102680000000000000000;0.000000000000000000000000000000
0.556091050641078000000000000000;0.000000000000000000000000000000
0.556104794858840000000000000000;0.000000000000000000000000000000
0.556118539756016000000000000000;0.000000000000000000000000000000
0.556132285332657000000000000000;0.000000000000000000000000000000
0.556146031588814000000000000000;0.000000000000000000000000000000
0.556159778524537000000000000000;0.000000000000000000000000000000
0.556173526139875000000000000000;0.000000000000000000000000000000
0.556187274434880000000000000000;0.000000000000000000000000000000
0.556201023409602000000000000000;0.000000000000000000000000000000
0.556214773064092000000000000000;0.000000000000000000000000000000
0.556228523398399000000000000000;0.000000000000000000000000000000
0.556242274412575000000000000000;0.000000000000000000000000000000
0.556256026106669000000000000000;0.000000000000000000000000000000
0.556269778480732000000000000000;0.000000000000000000000000000000
0.556283531534815000000000000000;0.000000000000000000000000000000
0.556297285268967000000000000000;0.000000000000000000000000000000
0.556311039683240000000000000000;0.000000000000000000000000000000
0.556324794777684000000000000000;0.000000000000000000000000000000
0.556338550552349000000000000000;0.000000000000000000000000000000
0.556352307007286000000000000000;0.000000000000000000000000000000
0.556366064142545000000000000000;0.000000000000000000000000000000
0.556379821958176000000000000000;0.000000000000000000000000000000
0.556393580454231000000000000000;0.000000000000000000000000000000
0.556407339630760000000000000000;0.000000000000000000000000000000
0.556421099487812000000000000000;0.000000000000000000000000000000
0.556434860025439000000000000000;0.000000000000000000000000000000
0.556448621243692000000000000000;0.000000000000000000000000000000
0.556462383142619000000000000000;0.000000000000000000000000000000
0.556476145722273000000000000000;0.000000000000000000000000000000
0.556489908982703000000000000000;0.000000000000000000000000000000
0.556503672923961000000000000000;0.000000000000000000000000000000
0.556517437546096000000000000000;0.000000000000000000000000000000
0.556531202849159000000000000000;0.000000000000000000000000000000
0.556544968833201000000000000000;0.000000000000000000000000000000
0.556558735498273000000000000000;0.000000000000000000000000000000
0.556572502844423000000000000000;0.000000000000000000000000000000
0.556586270871705000000000000000;0.000000000000000000000000000000
0.556600039580167000000000000000;0.000000000000000000000000000000
0.556613808969860000000000000000;0.000000000000000000000000000000
0.556627579040836000000000000000;0.000000000000000000000000000000
0.556641349793144000000000000000;0.000000000000000000000000000000
0.556655121226835000000000000000;0.000000000000000000000000000000
0.556668893341960000000000000000;0.000000000000000000000000000000
0.556682666138569000000000000000;0.000000000000000000000000000000
0.556696439616713000000000000000;0.000000000000000000000000000000
0.556710213776442000000000000000;0.000000000000000000000000000000
0.556723988617807000000000000000;0.000000000000000000000000000000
0.556737764140859000000000000000;0.000000000000000000000000000000
0.556751540345648000000000000000;0.000000000000000000000000000000
0.556765317232225000000000000000;0.000000000000000000000000000000
0.556779094800640000000000000000;0.000000000000000000000000000000
0.556792873050945000000000000000;0.000000000000000000000000000000
0.556806651983189000000000000000;0.000000000000000000000000000000
0.556820431597423000000000000000;0.000000000000000000000000000000
0.556834211893699000000000000000;0.000000000000000000000000000000
0.556847992872066000000000000000;0.000000000000000000000000000000
0.556861774532575000000000000000;0.000000000000000000000000000000
0.556875556875277000000000000000;0.000000000000000000000000000000
0.556889339900222000000000000000;0.000000000000000000000000000000
0.556903123607462000000000000000;0.000000000000000000000000000000
0.556916907997047000000000000000;0.000000000000000000000000000000
0.556930693069027000000000000000;0.000000000000000000000000000000
0.556944478823453000000000000000;0.000000000000000000000000000000
0.556958265260377000000000000000;0.000000000000000000000000000000
0.556972052379847000000000000000;0.000000000000000000000000000000
0.556985840181916000000000000000;0.000000000000000000000000000000
0.556999628666634000000000000000;0.000000000000000000000000000000
0.557013417834052000000000000000;0.000000000000000000000000000000
0.557027207684220000000000000000;0.000000000000000000000000000000
0.557040998217189000000000000000;0.000000000000000000000000000000
0.557054789433010000000000000000;0.000000000000000000000000000000
0.557068581331733000000000000000;0.000000000000000000000000000000
0.557082373913409000000000000000;0.000000000000000000000000000000
0.557096167178090000000000000000;0.000000000000000000000000000000
0.557109961125825000000000000000;0.000000000000000000000000000000
0.557123755756666000000000000000;0.000000000000000000000000000000
0.557137551070662000000000000000;0.000000000000000000000000000000
0.557151347067866000000000000000;0.000000000000000000000000000000
0.557165143748327000000000000000;0.000000000000000000000000000000
0.557178941112097000000000000000;0.000000000000000000000000000000
0.557192739159226000000000000000;0.000000000000000000000000000000
0.557206537889765000000000000000;0.000000000000000000000000000000
0.557220337303764000000000000000;0.000000000000000000000000000000
0.557234137401276000000000000000;0.000000000000000000000000000000
0.557247938182349000000000000000;0.000000000000000000000000000000
0.557261739647036000000000000000;0.000000000000000000000000000000
0.557275541795386000000000000000;0.000000000000000000000000000000
0.557289344627451000000000000000;0.000000000000000000000000000000
0.557303148143282000000000000000;0.000000000000000000000000000000
0.557316952342929000000000000000;0.000000000000000000000000000000
0.557330757226442000000000000000;0.000000000000000000000000000000
0.557344562793874000000000000000;0.000000000000000000000000000000
0.557358369045275000000000000000;0.000000000000000000000000000000
0.557372175980695000000000000000;0.000000000000000000000000000000
0.557385983600186000000000000000;0.000000000000000000000000000000
0.557399791903798000000000000000;0.000000000000000000000000000000
0.557413600891582000000000000000;0.000000000000000000000000000000
0.557427410563589000000000000000;0.000000000000000000000000000000
0.557441220919870000000000000000;0.000000000000000000000000000000
0.557455031960476000000000000000;0.000000000000000000000000000000
0.557468843685457000000000000000;0.000000000000000000000000000000
0.557482656094864000000000000000;0.000000000000000000000000000000
0.557496469188749000000000000000;0.000000000000000000000000000000
0.557510282967162000000000000000;0.000000000000000000000000000000
0.557524097430154000000000000000;0.000000000000000000000000000000
0.557537912577776000000000000000;0.000000000000000000000000000000
0.557551728410079000000000000000;0.000000000000000000000000000000
0.557565544927113000000000000000;0.000000000000000000000000000000
0.557579362128930000000000000000;0.000000000000000000000000000000
0.557593180015581000000000000000;0.000000000000000000000000000000
0.557606998587116000000000000000;0.000000000000000000000000000000
0.557620817843587000000000000000;0.000000000000000000000000000000
0.557634637785044000000000000000;0.000000000000000000000000000000
0.557648458411538000000000000000;0.000000000000000000000000000000
0.557662279723120000000000000000;0.000000000000000000000000000000
0.557676101719841000000000000000;0.000000000000000000000000000000
0.557689924401753000000000000000;0.000000000000000000000000000000
0.557703747768906000000000000000;0.000000000000000000000000000000
0.557717571821350000000000000000;0.000000000000000000000000000000
0.557731396559138000000000000000;0.000000000000000000000000000000
0.557745221982319000000000000000;0.000000000000000000000000000000
0.557759048090945000000000000000;0.000000000000000000000000000000
0.557772874885067000000000000000;0.000000000000000000000000000000
0.557786702364736000000000000000;0.000000000000000000000000000000
0.557800530530003000000000000000;0.000000000000000000000000000000
0.557814359380919000000000000000;0.000000000000000000000000000000
0.557828188917534000000000000000;0.000000000000000000000000000000
0.557842019139900000000000000000;0.000000000000000000000000000000
0.557855850048068000000000000000;0.000000000000000000000000000000
0.557869681642089000000000000000;0.000000000000000000000000000000
0.557883513922014000000000000000;0.000000000000000000000000000000
0.557897346887893000000000000000;0.000000000000000000000000000000
0.557911180539779000000000000000;0.000000000000000000000000000000
0.557925014877721000000000000000;0.000000000000000000000000000000
0.557938849901771000000000000000;0.000000000000000000000000000000
0.557952685611981000000000000000;0.000000000000000000000000000000
0.557966522008400000000000000000;0.000000000000000000000000000000
0.557980359091081000000000000000;0.000000000000000000000000000000
0.557994196860073000000000000000;0.000000000000000000000000000000
0.558008035315429000000000000000;0.000000000000000000000000000000
0.558021874457200000000000000000;0.000000000000000000000000000000
0.558035714285435000000000000000;0.000000000000000000000000000000
0.558049554800187000000000000000;0.000000000000000000000000000000
0.558063396001507000000000000000;0.000000000000000000000000000000
0.558077237889445000000000000000;0.000000000000000000000000000000
0.558091080464053000000000000000;0.000000000000000000000000000000
0.558104923725381000000000000000;0.000000000000000000000000000000
0.558118767673482000000000000000;0.000000000000000000000000000000
0.558132612308406000000000000000;0.000000000000000000000000000000
0.558146457630203000000000000000;0.000000000000000000000000000000
0.558160303638926000000000000000;0.000000000000000000000000000000
0.558174150334625000000000000000;0.000000000000000000000000000000
0.558187997717352000000000000000;0.000000000000000000000000000000
0.558201845787158000000000000000;0.000000000000000000000000000000
0.558215694544093000000000000000;0.000000000000000000000000000000
0.558229543988209000000000000000;0.000000000000000000000000000000
0.558243394119557000000000000000;0.000000000000000000000000000000
0.558257244938189000000000000000;0.000000000000000000000000000000
0.558271096444155000000000000000;0.000000000000000000000000000000
0.558284948637506000000000000000;0.000000000000000000000000000000
0.558298801518294000000000000000;0.000000000000000000000000000000
0.558312655086570000000000000000;0.000000000000000000000000000000
0.558326509342385000000000000000;0.000000000000000000000000000000
0.558340364285790000000000000000;0.000000000000000000000000000000
0.558354219916837000000000000000;0.000000000000000000000000000000
0.558368076235576000000000000000;0.000000000000000000000000000000
0.558381933242059000000000000000;0.000000000000000000000000000000
0.558395790936337000000000000000;0.000000000000000000000000000000
0.558409649318461000000000000000;0.000000000000000000000000000000
0.558423508388483000000000000000;0.000000000000000000000000000000
0.558437368146454000000000000000;0.000000000000000000000000000000
0.558451228592424000000000000000;0.000000000000000000000000000000
0.558465089726445000000000000000;0.000000000000000000000000000000
